permalink,year,m_fr_sum,fr_sum,serial_num,vp_exp_dummy,num_comp_exp,product_num,inv_num,cs_dummy,biz_dummy,master_dummy
warren-packard,2011,0,0,2,1,17,2,0,1,0,1
warren-packard,2012,4.2,4200000,2,1,17,2,0,1,0,1
warren-packard,2013,0,0,2,1,17,2,0,1,0,1
warren-packard,2014,0,0,2,1,17,2,0,1,0,1
mike-ramsay,2011,0,0,1,1,5,2,1,0,0,0
mike-ramsay,2012,0,0,2,1,5,2,1,0,0,0
mike-ramsay,2013,0,0,2,1,5,2,1,0,0,0
mike-ramsay,2014,0,0,2,1,5,2,1,0,0,0
tim-weingarten,2011,0,0,0,1,7,1,0,0,0,0
tim-weingarten,2012,0,0,0,1,7,1,0,0,0,0
tim-weingarten,2013,6.2,6200000,1,1,7,1,0,0,0,0
tim-weingarten,2014,10,10000000,1,1,7,1,0,0,0,0
eric-gonzales,2011,0,0,1,0,7,1,0,0,1,0
eric-gonzales,2012,0,0,1,0,7,1,0,0,1,0
eric-gonzales,2013,0,0,1,0,7,1,0,0,1,0
eric-gonzales,2014,0,0,1,0,7,1,0,0,1,0
steven-sheinfield,2011,0,0,1,0,1,1,0,0,0,0
steven-sheinfield,2012,0,0,1,0,1,1,0,0,0,0
steven-sheinfield,2013,0,0,1,0,1,1,0,0,0,0
steven-sheinfield,2014,0,0,1,0,1,1,0,0,0,0
doug-sheppard,2011,0,0,1,0,1,1,0,0,0,0
doug-sheppard,2012,0,0,1,0,1,1,0,0,0,0
doug-sheppard,2013,0,0,1,0,1,1,0,0,0,0
doug-sheppard,2014,0,0,1,0,1,1,0,0,0,0
gay-gilmore,2011,0,0,1,0,1,1,0,0,0,0
gay-gilmore,2012,0,0,1,0,1,1,0,0,0,0
gay-gilmore,2013,0,0,1,0,1,1,0,0,0,0
gay-gilmore,2014,0,0,1,0,1,1,0,0,0,0
troy-hakala,2011,0,0,1,0,1,1,0,0,0,0
troy-hakala,2012,0,0,1,0,1,1,0,0,0,0
troy-hakala,2013,0,0,1,0,1,1,0,0,0,0
troy-hakala,2014,0,0,1,0,1,1,0,0,0,0
bernard-moon,2011,6.2,6200000,1,1,7,5,0,0,0,0
bernard-moon,2012,0,0,3,1,7,5,0,0,0,0
bernard-moon,2013,0,0,4,1,7,6,0,0,0,0
bernard-moon,2014,0,0,4,1,7,6,0,0,0,0
tony-perkins,2011,6.2,6200000,3,0,4,5,0,0,0,0
tony-perkins,2012,0,0,3,0,4,5,0,0,0,0
tony-perkins,2014,0,0,3,0,4,5,0,0,0,0
tony-perkins,2013,0,0,3,0,4,5,0,0,0,0
joe-greenstein,2011,0,0,1,1,10,2,0,1,0,0
joe-greenstein,2012,0,0,1,1,10,2,8,1,0,0
joe-greenstein,2013,0,0,1,1,10,2,22,1,0,0
joe-greenstein,2014,0,0,1,1,10,2,36,1,0,0
saran-chari,2011,0,0,1,1,3,2,3,1,0,0
saran-chari,2012,0,0,1,1,3,2,3,1,0,0
saran-chari,2013,0,0,1,1,3,2,3,1,0,0
saran-chari,2014,0,0,1,1,3,2,3,1,0,0
jeanine-leflore,2011,0,0,1,1,10,1,0,0,1,0
jeanine-leflore,2012,0,0,1,1,10,1,0,0,1,0
jeanine-leflore,2013,0,0,1,1,10,1,0,0,1,0
jeanine-leflore,2014,0,0,1,1,10,1,0,0,1,0
paul-remer,2011,0,0,1,0,4,1,0,0,0,0
paul-remer,2012,0,0,1,0,4,1,0,0,0,0
paul-remer,2013,0,0,1,0,4,1,0,0,0,0
paul-remer,2014,0,0,1,0,4,1,0,0,0,0
geoff-judge,2011,0,0,1,1,11,3,13,0,1,0
geoff-judge,2012,0,0,1,1,11,3,18,0,1,0
geoff-judge,2013,0,0,1,1,11,3,21,0,1,0
geoff-judge,2014,0,0,1,1,11,3,36,0,1,0
allen-stern,2011,0,0,1,0,1,1,0,0,0,0
allen-stern,2012,0,0,1,0,1,1,0,0,0,0
allen-stern,2013,0,0,1,0,1,1,0,0,0,0
allen-stern,2014,0,0,1,0,1,1,0,0,0,0
joe-hewitt,2011,0,0,1,0,3,1,0,0,0,0
joe-hewitt,2012,0,0,1,0,3,1,0,0,0,0
joe-hewitt,2013,0,0,1,0,3,1,0,0,0,0
joe-hewitt,2014,0,0,1,0,3,1,0,0,0,0
michel-guilhermier,2011,0,0,1,0,1,6,0,0,0,0
michel-guilhermier,2012,0,0,1,0,1,6,0,0,0,0
michel-guilhermier,2013,0,0,1,0,1,6,1,0,0,0
michel-guilhermier,2014,0,0,1,0,1,6,1,0,0,0
ross-mayfield,2011,0,0,1,1,7,6,0,0,0,0
ross-mayfield,2012,0,0,1,1,7,6,0,0,0,0
ross-mayfield,2013,0,0,1,1,7,6,0,0,0,0
ross-mayfield,2014,0,0,1,1,7,6,0,0,0,0
peter-kaminski,2011,0,0,1,0,2,6,0,0,0,0
peter-kaminski,2012,0,0,1,0,2,6,0,0,0,0
peter-kaminski,2013,0,0,1,0,2,6,0,0,0,0
peter-kaminski,2014,0,0,1,0,2,6,0,0,0,0
adina-levin,2011,0,0,1,0,1,6,0,0,0,0
adina-levin,2012,0,0,1,0,1,6,0,0,0,0
adina-levin,2013,0,0,1,0,1,6,0,0,0,0
adina-levin,2014,0,0,1,0,1,6,0,0,0,0
kris-duggan,2011,12.2,12200000,1,1,8,2,0,0,0,0
kris-duggan,2012,25,25000000,1,1,8,2,4,0,0,0
kris-duggan,2013,0,0,2,1,8,2,6,0,0,0
kris-duggan,2014,15.5,15500000,2,1,8,2,6,0,0,0
trip-davis,2011,0,0,1,0,3,1,1,0,0,0
trip-davis,2012,0,0,1,0,3,1,1,0,0,0
trip-davis,2013,0,0,1,0,3,1,1,0,0,0
trip-davis,2014,0,0,1,0,3,1,1,0,0,0
nik-cubrilovic,2011,0,0,3,0,5,4,0,0,0,0
nik-cubrilovic,2012,0,0,3,0,5,4,0,0,0,0
nik-cubrilovic,2013,0,0,4,0,5,4,0,0,0,0
nik-cubrilovic,2014,0,0,4,0,5,4,0,0,0,0
phil-morle,2011,0,0,1,1,3,1,0,0,0,0
phil-morle,2012,0,0,1,1,3,1,0,0,0,0
phil-morle,2013,0,0,1,1,3,1,0,0,0,0
phil-morle,2014,0,0,1,1,3,1,0,0,0,0
jon-tyson,2011,0,0,1,0,3,1,0,0,0,0
jon-tyson,2012,0,0,1,0,3,1,0,0,0,0
jon-tyson,2013,0,0,1,0,3,1,0,0,0,0
jon-tyson,2014,0,0,1,0,3,1,0,0,0,0
brett-hurt,2011,0,0,1,1,3,3,0,0,1,0
brett-hurt,2012,110.652663,110652663,1,1,3,3,0,0,1,0
brett-hurt,2013,0,0,1,1,3,3,1,0,1,0
brett-hurt,2014,0,0,1,1,3,3,3,0,1,0
brant-barton,2011,0,0,1,0,2,3,0,0,1,0
brant-barton,2012,110.652663,110652663,1,0,2,3,0,0,1,0
brant-barton,2013,0,0,1,0,2,3,0,0,1,0
brant-barton,2014,0,0,1,0,2,3,0,0,1,0
sam-decker,2011,0,0,2,1,13,2,0,0,1,0
sam-decker,2012,3.3,3300000,2,1,13,2,0,0,1,0
kim-ramage,2012,0,0,1,0,1,1,0,0,0,0
kim-ramage,2011,0,0,1,0,1,1,0,0,0,0
brock-henderson,2014,0,0,1,0,1,1,0,0,0,0
brock-henderson,2011,0,0,1,0,1,1,0,0,0,0
brock-henderson,2012,0,0,1,0,1,1,0,0,0,0
brock-henderson,2013,0,0,1,0,1,1,0,0,0,0
lance-priebe,2013,0,0,1,0,1,1,0,0,0,0
lance-priebe,2014,0,0,1,0,1,1,0,0,0,0
lance-priebe,2011,0,0,1,0,1,1,0,0,0,0
lance-priebe,2012,0,0,1,0,1,1,0,0,0,0
dave-krysko,2014,0,0,1,0,1,1,0,0,0,0
dave-krysko,2012,0,0,1,0,1,1,0,0,0,0
dave-krysko,2013,0,0,1,0,1,1,0,0,0,0
dave-krysko,2011,0,0,1,0,1,1,0,0,0,0
lane-merrifield,2014,4.3,4300000,2,0,2,2,0,0,0,0
lane-merrifield,2012,0,0,2,0,2,2,0,0,0,0
lane-merrifield,2011,0,0,1,0,2,2,0,0,0,0
lane-merrifield,2013,0,0,2,0,2,2,0,0,0,0
mark-bailey,2013,0,0,1,1,25,1,0,1,0,0
mark-bailey,2014,0,0,1,1,25,1,0,1,0,0
mark-bailey,2011,0,0,1,1,25,1,0,1,0,0
mark-bailey,2012,0,0,1,1,25,1,0,1,0,0
cory-forsyth,2014,0,0,2,0,2,2,0,0,0,0
cory-forsyth,2012,0,0,2,0,2,2,0,0,0,0
cory-forsyth,2013,0,0,2,0,2,2,0,0,0,0
cory-forsyth,2011,0,0,2,0,2,2,0,0,0,0
john-geraci,2014,0,0,1,0,1,1,0,0,0,0
john-geraci,2012,0,0,1,0,1,1,0,0,0,0
john-geraci,2013,0,0,1,0,1,1,0,0,0,0
john-geraci,2011,0,0,1,0,1,1,0,0,0,0
steven-johnson,2013,0,0,1,1,3,1,1,0,0,0
steven-johnson,2014,0,0,1,1,3,1,1,0,0,0
steven-johnson,2011,0,0,1,1,3,1,0,0,0,0
steven-johnson,2012,0,0,1,1,3,1,0,0,0,0
boyan-josic,2011,0,0,5,0,5,5,0,0,0,0
boyan-josic,2012,0,0,5,0,5,5,0,0,0,0
boyan-josic,2013,0,0,5,0,5,5,0,0,0,0
boyan-josic,2014,0,0,5,0,5,5,0,0,0,0
riccardo-zacconi,2011,0,0,1,0,1,3,0,0,0,0
riccardo-zacconi,2012,0,0,1,0,1,5,0,0,0,0
riccardo-zacconi,2013,0,0,1,0,1,5,0,0,0,0
riccardo-zacconi,2014,0,0,1,0,1,5,0,0,0,0
jonathan-fren,2011,0,0,3,0,5,3,0,0,0,0
jonathan-fren,2012,0,0,3,0,5,3,0,0,0,0
jonathan-fren,2013,0,0,3,0,5,3,0,0,0,0
jonathan-fren,2014,0,0,3,0,5,3,0,0,0,0
adrian-hanauer,2011,0,0,1,0,1,1,3,0,0,0
adrian-hanauer,2012,0,0,1,0,1,1,3,0,0,0
adrian-hanauer,2013,0,0,1,0,1,1,3,0,0,0
adrian-hanauer,2014,0,0,1,0,1,1,3,0,0,0
guy-kawasaki,2011,0,0,2,1,18,2,6,0,1,0
guy-kawasaki,2012,0,0,2,1,18,2,6,0,1,0
guy-kawasaki,2013,0,0,2,1,18,2,6,0,1,0
guy-kawasaki,2014,0,0,2,1,18,2,6,0,1,0
will-mayall,2011,0,0,3,0,3,3,0,0,0,0
will-mayall,2012,0,0,3,0,3,3,0,0,0,0
will-mayall,2013,0,0,3,0,3,3,0,0,0,0
will-mayall,2014,0,0,3,0,3,3,0,0,0,0
kathryn-henkens,2011,0,0,3,0,3,3,0,0,1,0
kathryn-henkens,2012,0,0,3,0,3,3,0,0,1,0
kathryn-henkens,2013,0,0,3,0,3,3,0,0,1,0
kathryn-henkens,2014,0,0,3,0,3,3,0,0,1,0
rob-rowntree,2011,0,0,1,0,1,1,0,0,0,0
rob-rowntree,2012,0,0,1,0,1,1,0,0,0,0
rob-rowntree,2013,0,0,1,0,1,1,0,0,0,0
rob-rowntree,2014,0,0,1,0,1,1,0,0,0,0
john-furrier,2011,0,0,4,0,6,4,0,1,1,0
john-furrier,2012,0,0,4,0,6,4,0,1,1,0
john-furrier,2013,0,0,4,0,6,4,0,1,1,0
john-furrier,2014,0.65,650000,4,0,6,4,0,1,1,0
steve-gillmor,2011,0,0,1,0,2,1,0,0,0,0
steve-gillmor,2012,0,0,1,0,2,1,0,0,0,0
steve-gillmor,2013,0,0,1,0,2,1,0,0,0,0
steve-gillmor,2014,0,0,1,0,2,1,0,0,0,0
ken-leung,2011,5.8,5800000,1,0,1,1,0,1,0,0
ken-leung,2012,0,0,1,0,1,1,0,1,0,0
ken-leung,2013,17.3,17300000,1,0,1,1,0,1,0,0
ken-leung,2014,0,0,1,0,1,1,0,1,0,0
leonard-brody,2011,0,0,1,1,3,1,0,0,0,0
leonard-brody,2012,0,0,1,1,3,1,0,0,0,0
leonard-brody,2013,0,0,1,1,3,1,0,0,0,0
leonard-brody,2014,0,0,1,1,3,1,0,0,0,0
michael-meyers,2011,0,0,1,1,2,1,0,0,0,0
michael-meyers,2012,0,0,1,1,2,1,0,0,0,0
michael-meyers,2013,0,0,1,1,2,1,0,0,0,0
michael-meyers,2014,0,0,1,1,2,1,0,0,0,0
aviv-eyal,2011,0,0,4,0,7,4,0,1,0,0
aviv-eyal,2012,0,0,4,0,7,4,0,1,0,0
aviv-eyal,2013,0,0,4,0,7,4,0,1,0,0
aviv-eyal,2014,0,0,4,0,7,4,0,1,0,0
mike-sitrin,2011,0,0,2,0,4,2,0,0,0,0
mike-sitrin,2012,0,0,2,0,4,2,0,0,0,0
mike-sitrin,2013,0,0,2,0,4,2,0,0,0,0
mike-sitrin,2014,0,0,2,0,4,2,0,0,0,0
tony-liano,2011,0,0,1,1,6,1,0,0,0,0
tony-liano,2012,0,0,1,1,6,1,0,0,0,0
tony-liano,2013,0,0,1,1,6,1,0,0,0,0
tony-liano,2014,0,0,1,1,6,1,0,0,0,0
nate-underwood,2011,0,0,1,0,9,1,0,0,0,0
nate-underwood,2012,0,0,1,0,9,1,0,0,0,0
nate-underwood,2013,0,0,1,0,9,1,0,0,0,0
nate-underwood,2014,0,0,1,0,9,1,0,0,0,0
joe-giordano,2011,7,7000000,1,0,1,4,0,0,0,0
joe-giordano,2012,0,0,1,0,1,4,0,0,0,0
joe-giordano,2013,0,0,1,0,1,4,0,0,0,0
joe-giordano,2014,0,0,1,0,1,4,0,0,0,0
manish-vaidya,2012,0,0,1,0,1,2,0,0,0,0
manish-vaidya,2011,0,0,1,0,1,2,0,0,0,0
manish-vaidya,2013,0,0,1,0,1,2,0,0,0,0
manish-vaidya,2014,0,0,1,0,1,2,0,0,0,0
dick-costolo,2011,0,0,1,1,5,1,6,0,0,0
dick-costolo,2012,0,0,1,1,5,1,6,0,0,0
dick-costolo,2013,0,0,1,1,5,1,6,0,0,0
dick-costolo,2014,0,0,1,1,5,1,6,0,0,0
david-levi,2011,0,0,1,0,3,1,0,0,0,0
david-levi,2012,0,0,1,0,3,1,0,0,0,0
david-levi,2013,0,0,1,0,3,1,0,0,0,0
david-levi,2014,0,0,1,0,3,1,0,0,0,0
hjalmar-winbladh,2011,5.5,5500000,2,1,5,5,0,0,1,0
hjalmar-winbladh,2012,5,5000000,2,1,5,5,0,0,1,0
hjalmar-winbladh,2013,15,15000000,2,1,5,5,0,0,1,0
hjalmar-winbladh,2014,0,0,2,1,5,5,0,0,1,0
jonas-lindroth,2011,0,0,1,0,1,4,0,0,0,0
jonas-lindroth,2012,0,0,1,0,1,4,0,0,0,0
jonas-lindroth,2013,0,0,1,0,1,4,0,0,0,0
jonas-lindroth,2014,0,0,1,0,1,4,0,0,0,0
mark-asseily,2011,0.16351,163510,1,0,4,1,0,0,1,0
mark-asseily,2012,0,0,1,0,4,1,0,0,1,0
mark-asseily,2013,14,14000000,1,0,4,1,0,0,1,0
mark-asseily,2014,0,0,1,0,4,1,0,0,1,0
jimmy-wales,2011,16,16000000,3,1,5,13,0,0,1,1
jimmy-wales,2012,55.8,55800000,3,1,5,13,0,0,1,1
jimmy-wales,2013,0,0,3,1,5,13,0,0,1,1
jimmy-wales,2014,15,15000000,3,1,5,13,0,0,1,1
angela-beesley,2011,0,0,1,1,4,5,0,0,0,0
angela-beesley,2012,10.8,10800000,2,1,4,5,0,0,0,0
angela-beesley,2013,0,0,2,1,4,5,0,0,0,0
angela-beesley,2014,15,15000000,2,1,4,5,0,0,0,0
alexis-ohanian,2011,0,0,2,1,9,3,1,0,0,0
alexis-ohanian,2012,0,0,2,1,9,3,1,0,0,0
alexis-ohanian,2013,0,0,2,1,9,3,5,0,0,0
alexis-ohanian,2014,50,50000000,2,1,9,3,36,0,0,0
steve-huffman,2011,4.2,4200000,2,0,5,3,3,1,0,0
steve-huffman,2012,15,15000000,2,0,5,3,3,1,0,0
steve-huffman,2013,0,0,2,0,5,3,3,1,0,0
steve-huffman,2014,70,70000000,2,0,5,3,6,1,0,0
david-niu,2011,0,0,4,0,9,7,1,0,0,0
david-niu,2012,0,0,4,0,9,7,1,0,0,0
david-niu,2013,1.5,1500000,4,0,9,7,1,0,0,0
david-niu,2014,0,0,4,0,9,7,1,0,0,0
andy-liu,2011,0,0,2,1,11,5,15,1,0,0
andy-liu,2012,0,0,2,1,11,5,21,1,0,0
andy-liu,2013,1.5,1500000,2,1,11,5,28,1,0,0
andy-liu,2014,0,0,2,1,11,5,36,1,0,0
jiang-wu,2011,0,0,1,0,1,5,0,0,0,0
jiang-wu,2013,0,0,1,0,1,5,0,0,0,0
jiang-wu,2012,0,0,1,0,1,5,0,0,0,0
jiang-wu,2014,0,0,1,0,1,5,0,0,0,0
manish-rathi,2011,0,0,1,0,1,5,0,0,0,0
manish-rathi,2012,0,0,1,0,1,5,0,0,0,0
manish-rathi,2013,0,0,1,0,1,5,0,0,0,0
manish-rathi,2014,0,0,1,0,1,5,0,0,0,0
ashwin-bharambe,2011,0,0,1,0,5,2,0,1,0,0
ashwin-bharambe,2012,0,0,1,0,5,2,0,1,0,0
ashwin-bharambe,2013,0,0,1,0,5,2,0,1,0,0
ashwin-bharambe,2014,0,0,1,0,5,2,0,1,0,0
shashank-pandit,2011,0,0,1,0,3,2,0,1,0,1
shashank-pandit,2012,0,0,1,0,3,2,0,1,0,1
shashank-pandit,2013,0,0,1,0,3,2,0,1,0,1
shashank-pandit,2014,0,0,1,0,3,2,0,1,0,1
john-tumminaro,2011,8.760181,8760181,2,0,7,2,0,0,0,0
john-tumminaro,2012,0,0,2,0,7,2,0,0,0,0
john-tumminaro,2013,0,0,2,0,7,2,0,0,0,0
john-tumminaro,2014,0,0,2,0,7,2,0,0,0,0
irv-henderson,2011,0,0,1,0,4,1,0,0,0,0
irv-henderson,2012,0,0,1,0,4,1,0,0,0,0
irv-henderson,2013,0,0,1,0,4,1,0,0,0,0
irv-henderson,2014,0,0,1,0,4,1,0,0,0,0
sten-kamkivi,2011,0,0,0,0,3,1,0,0,1,1
sten-kamkivi,2012,0,0,0,0,3,1,1,0,1,1
steven-ashby,2014,0,0,1,1,3,1,0,0,0,0
sten-kamkivi,2013,0,0,0,0,3,1,3,0,1,1
sten-kamkivi,2014,2.5,2500000,1,0,3,1,10,0,1,1
steven-ashby,2013,0,0,1,1,3,1,0,0,0,0
philip-yuen,2011,0,0,1,0,1,1,0,1,0,0
philip-yuen,2012,0,0,1,0,1,1,0,1,0,0
philip-yuen,2013,0,0,1,0,1,1,0,1,0,0
philip-yuen,2014,0,0,1,0,1,1,0,1,0,0
cj-huang,2011,0,0,1,0,1,1,0,0,0,0
cj-huang,2012,0,0,1,0,1,1,0,0,0,0
cj-huang,2013,0,0,1,0,1,1,0,0,0,0
cj-huang,2014,0,0,1,0,1,1,0,0,0,0
gerald-yuen,2011,0,0,1,0,2,1,0,1,0,1
gerald-yuen,2012,0,0,1,0,2,1,0,1,0,1
gerald-yuen,2013,0,0,1,0,2,1,0,1,0,1
gerald-yuen,2014,0,0,1,0,2,1,0,1,0,1
evert-jaap-lugt,2011,0,0,1,0,1,1,0,0,0,0
evert-jaap-lugt,2012,0,0,1,0,1,1,0,0,0,0
evert-jaap-lugt,2013,0,0,1,0,1,1,0,0,0,0
evert-jaap-lugt,2014,0,0,1,0,1,1,0,0,0,0
martin-smink,2011,0,0,1,0,1,1,0,0,0,0
martin-smink,2012,0,0,1,0,1,1,0,0,0,0
martin-smink,2013,0,0,1,0,1,1,0,0,0,0
martin-smink,2014,0,0,1,0,1,1,0,0,0,0
ken-griffin,2011,0,0,1,0,1,1,0,0,0,0
ken-griffin,2012,0,0,1,0,1,1,0,0,0,0
ken-griffin,2013,0,0,1,0,1,1,0,0,0,0
ken-griffin,2014,0,0,1,0,1,1,0,0,0,0
joey-santley,2011,0,0,1,0,1,1,0,0,0,0
joey-santley,2012,0,0,1,0,1,1,0,0,0,0
joey-santley,2013,0,0,1,0,1,1,0,0,0,0
joey-santley,2014,0,0,1,0,1,1,0,0,0,0
martin-wells,2011,0,0,2,1,15,3,0,0,0,0
martin-wells,2012,0,0,2,1,15,3,0,0,0,0
martin-wells,2013,0,0,2,1,15,3,0,0,0,0
martin-wells,2014,0,0,2,1,15,3,0,0,0,0
mick-liubinskas,2011,0.25,250000,3,1,10,3,0,0,0,0
mick-liubinskas,2012,0.45,450000,3,1,10,3,1,0,0,0
mick-liubinskas,2013,0,0,3,1,10,3,1,0,0,0
mick-liubinskas,2014,0,0,3,1,10,3,1,0,0,0
tony-miranz,2011,0,0,1,0,1,1,0,0,0,1
tony-miranz,2012,0,0,1,0,1,1,0,0,0,1
tony-miranz,2013,0,0,1,0,1,1,0,0,0,1
tony-miranz,2014,0,0,1,0,1,1,0,0,0,1
alain-rossmann,2011,0,0,1,0,1,1,0,0,0,0
alain-rossmann,2013,0,0,1,0,1,1,0,0,0,0
alain-rossmann,2012,0,0,1,0,1,1,0,0,0,0
alain-rossmann,2014,0,0,1,0,1,1,0,0,0,0
luke-beatty,2011,0,0,1,1,6,1,0,0,0,0
luke-beatty,2012,0,0,1,1,6,1,0,0,0,0
luke-beatty,2013,0,0,1,1,6,1,1,0,0,0
luke-beatty,2014,0,0,1,1,6,1,1,0,0,0
jordan-levy,2011,0,0,5,1,33,6,0,0,0,0
jordan-levy,2012,5,5000000,6,1,33,6,1,0,0,0
jordan-levy,2013,1,1000000,6,1,33,6,3,0,0,0
jordan-levy,2014,0,0,6,1,33,6,3,0,0,0
ron-schreiber,2011,0,0,0,1,9,1,0,0,0,0
ron-schreiber,2012,5,5000000,1,1,9,1,0,0,0,0
ron-schreiber,2013,1,1000000,1,1,9,1,0,0,0,0
ron-schreiber,2014,0,0,1,1,9,1,0,0,0,0
kim-ramage,2014,0,0,1,0,1,1,0,0,0,0
kim-ramage,2013,0,0,1,0,1,1,0,0,0,0
marshall-kirkpatrick,2011,0,0,1,0,4,1,0,0,0,0
marshall-kirkpatrick,2012,1.018,1018000,1,0,4,1,0,0,0,0
marshall-kirkpatrick,2013,0,0,1,0,4,1,0,0,0,0
marshall-kirkpatrick,2014,1.723668,1723668,1,0,4,1,0,0,0,0
jeremy-allaire,2011,0,0,2,0,5,4,1,0,1,0
jeremy-allaire,2012,0,0,2,0,5,4,1,0,1,0
jeremy-allaire,2013,9,9000000,3,0,5,4,1,0,1,0
jeremy-allaire,2014,56.907658,56907658,3,0,5,4,1,0,1,0
adam-berrey,2011,0,0,2,0,8,2,1,0,0,0
adam-berrey,2012,0,0,2,0,8,2,4,0,0,0
adam-berrey,2013,1.5,1500000,2,0,8,2,6,0,0,0
adam-berrey,2014,0,0,2,0,8,2,6,0,0,0
brian-monnin,2011,0.505185,505185,1,0,4,0,0,0,0,0
brian-monnin,2012,0,0,1,0,4,1,0,0,0,0
brian-monnin,2013,0,0,1,0,4,1,0,0,0,0
brian-monnin,2014,0,0,1,0,4,1,0,0,0,0
david-graves,2013,0,0,1,0,7,1,0,0,0,0
david-graves,2014,0,0,1,0,7,1,0,0,0,0
sean-marsh,2012,0,0,1,1,9,1,0,0,1,0
sean-marsh,2013,0,0,1,1,9,1,0,0,1,0
sean-marsh,2014,0,0,1,1,9,1,0,0,1,0
david-graves,2011,0,0,1,0,7,1,0,0,0,0
david-graves,2012,0,0,1,0,7,1,0,0,0,0
charlie-white,2011,0,0,1,0,2,1,0,0,0,0
charlie-white,2012,0,0,1,0,2,1,0,0,0,0
charlie-white,2013,0,0,1,0,2,1,0,0,0,0
charlie-white,2014,1.1,1100000,1,0,2,1,0,0,0,0
sean-marsh,2011,0,0,1,1,9,1,0,0,1,0
morgan-webb,2011,0,0,1,0,1,1,0,0,0,0
morgan-webb,2012,0,0,1,0,1,1,0,0,0,0
morgan-webb,2013,0,0,1,0,1,1,0,0,0,0
morgan-webb,2014,0,0,1,0,1,1,0,0,0,0
