permalink,year,m_fr_sum,fr_sum,serial_num,vp_exp_dummy,num_comp_exp,product_num,inv_num,cs_dummy,biz_dummy,master_dummy
uday-walia,2011,0,0,1,1,1,1,0,0,0,0
uday-walia,2012,0,0,1,1,1,1,0,0,0,0
uday-walia,2013,0,0,1,1,1,1,0,0,0,0
uday-walia,2014,0,0,1,1,1,1,0,0,0,0
don-valentine,2007,0,0,1,1,7,1,0,0,0,0
don-valentine,2008,0,0,1,1,7,1,0,0,0,0
don-valentine,2009,0,0,1,1,7,1,0,0,0,0
don-valentine,2010,0,0,1,1,7,1,0,0,0,0
don-valentine,2011,0,0,1,1,7,1,0,0,0,0
don-valentine,2012,0,0,1,1,7,1,0,0,0,0
don-valentine,2013,0,0,1,1,7,1,0,0,0,0
don-valentine,2014,0,0,1,1,7,1,0,0,0,0
eric-alterman,2007,18,18000000,4,1,6,6,0,0,0,0
eric-alterman,2008,21.007789,21007789,4,1,6,6,0,0,0,0
eric-alterman,2009,23,23000000,4,1,6,6,0,0,0,0
eric-alterman,2010,0,0,5,1,6,6,0,0,0,0
eric-alterman,2011,12.427926,12427926,5,1,6,6,0,0,0,0
eric-alterman,2012,8.5,8500000,5,1,6,6,0,0,0,0
eric-alterman,2013,0,0,5,1,6,6,0,0,0,0
eric-alterman,2014,3.799476,3799476,5,1,6,6,0,0,0,0
ravi-mhatre,2007,0,0,1,1,25,1,0,1,1,0
ravi-mhatre,2008,0,0,1,1,25,1,1,1,1,0
ravi-mhatre,2009,0,0,1,1,25,1,1,1,1,0
ravi-mhatre,2010,0,0,1,1,25,1,1,1,1,0
ravi-mhatre,2011,0,0,1,1,25,1,1,1,1,0
ravi-mhatre,2012,0,0,1,1,25,1,3,1,1,0
ravi-mhatre,2013,0,0,1,1,25,1,3,1,1,0
ravi-mhatre,2014,0,0,1,1,25,1,3,1,1,0
peter-nieh,2007,0,0,1,1,8,1,0,1,1,0
peter-nieh,2008,0,0,1,1,8,1,0,1,1,0
peter-nieh,2009,0,0,1,1,8,1,0,1,1,0
peter-nieh,2010,0,0,1,1,8,1,0,1,1,0
peter-nieh,2011,0,0,1,1,8,1,0,1,1,0
peter-nieh,2012,0,0,1,1,8,1,0,1,1,0
peter-nieh,2013,0,0,1,1,8,1,0,1,1,0
peter-nieh,2014,0,0,1,1,8,1,0,1,1,0
cristopher-schaepe,2007,0,0,1,1,21,1,0,1,0,1
cristopher-schaepe,2008,0,0,1,1,21,1,0,1,0,1
cristopher-schaepe,2009,0,0,1,1,21,1,0,1,0,1
cristopher-schaepe,2010,0,0,1,1,21,1,0,1,0,1
cristopher-schaepe,2011,0,0,1,1,21,1,0,1,0,1
cristopher-schaepe,2012,0,0,1,1,21,1,0,1,0,1
cristopher-schaepe,2013,0,0,1,1,21,1,0,1,0,1
cristopher-schaepe,2014,0,0,1,1,21,1,0,1,0,1
vincent-worms,2007,0,0,1,1,4,2,0,1,0,1
vincent-worms,2008,0,0,1,1,4,2,0,1,0,1
vincent-worms,2009,0,0,2,1,4,2,0,1,0,1
vincent-worms,2010,0,0,2,1,4,2,0,1,0,1
vincent-worms,2011,0,0,2,1,4,2,0,1,0,1
vincent-worms,2012,0,0,2,1,4,2,0,1,0,1
vincent-worms,2013,0,0,2,1,4,2,0,1,0,1
vincent-worms,2014,0,0,2,1,4,2,0,1,0,1
dmitry-dimov,2007,2,2000000,1,1,1,1,0,0,0,0
dmitry-dimov,2008,0,0,1,1,1,1,0,0,0,0
dmitry-dimov,2009,0,0,1,1,1,1,0,0,0,0
dmitry-dimov,2010,0,0,1,1,1,1,0,0,0,0
dmitry-dimov,2011,0,0,1,1,1,1,0,0,0,0
dmitry-dimov,2012,0,0,1,1,1,1,0,0,0,0
dmitry-dimov,2013,0,0,1,1,1,1,0,0,0,0
dmitry-dimov,2014,0,0,1,1,1,1,0,0,0,0
brian-mulloy,2007,2,2000000,1,1,1,1,0,0,0,0
brian-mulloy,2008,0,0,1,1,1,1,0,0,0,0
brian-mulloy,2009,0,0,1,1,1,1,0,0,0,0
brian-mulloy,2010,0,0,1,1,1,1,0,0,0,0
brian-mulloy,2011,0,0,1,1,1,1,0,0,0,0
brian-mulloy,2012,0,0,1,1,1,1,0,0,0,0
brian-mulloy,2013,0,0,1,1,1,1,0,0,0,0
brian-mulloy,2014,0,0,1,1,1,1,0,0,0,0
xochi-birch,2007,15,15000000,2,1,3,4,0,0,0,0
xochi-birch,2008,0,0,2,1,3,4,0,0,0,0
xochi-birch,2009,0,0,2,1,3,4,0,0,0,0
xochi-birch,2010,0,0,2,1,3,4,0,0,0,0
xochi-birch,2011,0,0,2,1,3,4,0,0,0,0
xochi-birch,2012,0,0,2,1,3,4,0,0,0,0
xochi-birch,2013,0,0,2,1,3,4,0,0,0,0
xochi-birch,2014,0,0,2,1,3,4,0,0,0,0
navin-chaddha,2007,0,0,2,1,31,2,0,1,0,1
navin-chaddha,2008,0,0,2,1,31,2,0,1,0,1
navin-chaddha,2009,0,0,2,1,31,2,0,1,0,1
navin-chaddha,2010,0,0,2,1,31,2,0,1,0,1
navin-chaddha,2011,0,0,2,1,31,2,0,1,0,1
navin-chaddha,2012,0,0,2,1,31,2,0,1,0,1
navin-chaddha,2013,0,0,2,1,31,2,0,1,0,1
navin-chaddha,2014,0,0,2,1,31,2,0,1,0,1
yogen-dalal,2007,0,0,0,1,5,1,0,1,0,0
yogen-dalal,2008,0,0,0,1,5,1,0,1,0,0
yogen-dalal,2009,0,0,0,1,5,1,0,1,0,0
yogen-dalal,2010,1,1000000,1,1,5,1,0,1,0,0
yogen-dalal,2011,0,0,1,1,5,1,0,1,0,0
yogen-dalal,2012,3.5,3500000,1,1,5,1,0,1,0,0
yogen-dalal,2013,0,0,1,1,5,1,1,1,0,0
yogen-dalal,2014,7,7000000,1,1,5,1,3,1,0,0
raj-kapoor,2007,0,0,1,1,13,2,0,0,0,0
raj-kapoor,2008,0,0,1,1,13,2,0,0,0,0
raj-kapoor,2009,0,0,1,1,13,2,0,0,0,0
raj-kapoor,2010,0,0,1,1,13,2,0,0,0,0
raj-kapoor,2011,0,0,1,1,13,2,0,0,0,0
raj-kapoor,2012,0,0,1,1,13,2,0,0,0,0
raj-kapoor,2013,0,0,2,1,13,2,0,0,0,0
raj-kapoor,2014,9.8,9800000,2,1,13,2,0,0,0,0
danny-hillis,2007,15,15000000,1,1,2,1,0,1,0,0
danny-hillis,2008,42,42000000,1,1,2,1,0,1,0,0
danny-hillis,2009,0,0,1,1,2,1,0,1,0,0
danny-hillis,2010,0,0,1,1,2,1,0,1,0,0
danny-hillis,2011,0,0,1,1,2,1,0,1,0,0
danny-hillis,2012,0,0,1,1,2,1,0,1,0,0
danny-hillis,2013,0,0,1,1,2,1,0,1,0,0
danny-hillis,2014,0,0,1,1,2,1,1,1,0,0
david-zhao,2007,1.015,1015000,1,1,2,4,0,0,0,0
david-zhao,2008,0,0,1,1,2,4,0,0,0,0
david-zhao,2009,1.5,1500000,1,1,2,4,0,0,0,0
david-zhao,2010,0,0,1,1,2,4,0,0,0,0
david-zhao,2011,0,0,1,1,2,4,0,0,0,0
david-zhao,2012,0,0,1,1,2,4,0,0,0,0
david-zhao,2013,1.6,1600000,2,1,2,4,0,0,0,0
david-zhao,2014,0,0,2,1,2,4,0,0,0,0
samir-arora,2007,18.5,18500000,1,1,2,4,0,0,1,0
samir-arora,2008,85,85000000,1,1,2,4,0,0,1,0
samir-arora,2009,10,10000000,1,1,2,4,0,0,1,0
samir-arora,2010,50,50000000,1,1,2,4,0,0,1,0
samir-arora,2011,0,0,1,1,2,4,0,0,1,0
samir-arora,2012,0,0,1,1,2,4,0,0,1,0
samir-arora,2013,25,25000000,1,1,2,4,0,0,1,0
samir-arora,2014,15,15000000,1,1,2,4,0,0,1,0
fernando-ruarte,2007,18.5,18500000,1,1,1,4,0,0,0,0
fernando-ruarte,2008,85,85000000,1,1,1,4,0,0,0,0
fernando-ruarte,2009,10,10000000,1,1,1,4,0,0,0,0
fernando-ruarte,2010,50,50000000,1,1,1,4,0,0,0,0
fernando-ruarte,2011,0,0,1,1,1,4,0,0,0,0
fernando-ruarte,2012,0,0,1,1,1,4,0,0,0,0
fernando-ruarte,2013,25,25000000,1,1,1,4,0,0,0,0
fernando-ruarte,2014,15,15000000,1,1,1,4,0,0,0,0
raj-narayan,2007,18.5,18500000,1,1,1,4,0,0,0,0
raj-narayan,2008,85,85000000,1,1,1,4,0,0,0,0
raj-narayan,2009,10,10000000,1,1,1,4,0,0,0,0
raj-narayan,2010,50,50000000,1,1,1,4,0,0,0,0
raj-narayan,2011,0,0,1,1,1,4,0,0,0,0
raj-narayan,2012,0,0,1,1,1,4,0,0,0,0
raj-narayan,2013,25,25000000,1,1,1,4,0,0,0,0
raj-narayan,2014,15,15000000,1,1,1,4,0,0,0,0
ernie-cicogna,2007,18.5,18500000,1,1,1,4,0,0,0,0
ernie-cicogna,2008,85,85000000,1,1,1,4,0,0,0,0
ernie-cicogna,2009,10,10000000,1,1,1,4,0,0,0,0
ernie-cicogna,2010,50,50000000,1,1,1,4,0,0,0,0
ernie-cicogna,2011,0,0,1,1,1,4,0,0,0,0
ernie-cicogna,2012,0,0,1,1,1,4,0,0,0,0
ernie-cicogna,2013,25,25000000,1,1,1,4,0,0,0,0
ernie-cicogna,2014,15,15000000,1,1,1,4,0,0,0,0
dianna-mullins,2007,18.5,18500000,1,1,1,4,0,0,0,0
dianna-mullins,2008,85,85000000,1,1,1,4,0,0,0,0
dianna-mullins,2009,10,10000000,1,1,1,4,0,0,0,0
dianna-mullins,2010,50,50000000,1,1,1,4,0,0,0,0
dianna-mullins,2011,0,0,1,1,1,4,0,0,0,0
dianna-mullins,2012,0,0,1,1,1,4,0,0,0,0
dianna-mullins,2013,25,25000000,1,1,1,4,0,0,0,0
dianna-mullins,2014,15,15000000,1,1,1,4,0,0,0,0
tony-stubblebine,2007,0,0,2,1,8,3,0,1,0,0
tony-stubblebine,2008,0,0,2,1,8,3,0,1,0,0
tony-stubblebine,2009,0,0,2,1,8,3,0,1,0,0
tony-stubblebine,2010,0,0,2,1,8,3,0,1,0,0
tony-stubblebine,2011,0,0,3,1,8,3,0,1,0,0
tony-stubblebine,2012,2.5,2500000,3,1,8,3,0,1,0,0
tony-stubblebine,2013,0,0,3,1,8,3,0,1,0,0
tony-stubblebine,2014,0,0,3,1,8,3,0,1,0,0
david-lerman,2007,33.9,33900000,1,1,1,1,0,1,0,0
david-lerman,2008,0,0,1,1,1,1,0,1,0,0
david-lerman,2009,0,0,1,1,1,1,0,1,0,0
david-lerman,2010,0,0,1,1,1,1,0,1,0,0
david-lerman,2011,0,0,1,1,1,1,0,1,0,0
david-lerman,2012,27,27000000,1,1,1,1,0,1,0,0
david-lerman,2013,0,0,1,1,1,1,0,1,0,0
david-lerman,2014,0,0,1,1,1,1,0,1,0,0
matthew-sanchez,2007,33.9,33900000,1,1,2,1,0,1,0,0
matthew-sanchez,2008,0,0,1,1,2,1,0,1,0,0
matthew-sanchez,2009,0,0,1,1,2,1,0,1,0,0
matthew-sanchez,2010,0,0,1,1,2,1,0,1,0,0
matthew-sanchez,2011,0,0,1,1,2,1,0,1,0,0
matthew-sanchez,2012,27,27000000,1,1,2,1,0,1,0,0
matthew-sanchez,2013,0,0,1,1,2,1,0,1,0,0
matthew-sanchez,2014,0,0,1,1,2,1,0,1,0,0
philip-rosedale,2007,0,0,0,1,7,3,0,0,0,0
philip-rosedale,2008,0,0,0,1,7,3,0,0,0,0
philip-rosedale,2009,0,0,1,1,7,3,0,0,0,0
philip-rosedale,2010,0,0,1,1,7,3,0,0,0,0
philip-rosedale,2011,0,0,2,1,7,3,1,0,0,0
philip-rosedale,2012,0,0,2,1,7,3,3,0,0,0
philip-rosedale,2013,3.95,3950000,3,1,7,3,3,0,0,0
philip-rosedale,2014,2.5,2500000,3,1,7,3,3,0,0,0
